name,ages,team,play_year,country,打,投,出賽數,打席,打數,打點,得分,安打,一安,二安,三安,全壘打,壘打數,被三振,盜壘,上壘率,長打率,打擊率,雙殺打,犧短,犧飛,四壞,故四,死球,盜壘刺,滾地出局,高飛出局,滾飛出局比,盜壘率,整體攻擊指數
陳瑞昌75,32,兄弟,2005,中華民國,右打,右投,66,224,193,26,18,56,41,12,2,1,75,32,1,0.361,0.389,0.29,1,5,3,16,0,7,5,67,46,1.4569999999999999,0.17,0.75
陳瑞昌75,33,兄弟,2006,中華民國,右打,右投,75,226,202,19,16,49,38,10,0,1,62,29,2,0.297,0.307,0.243,8,7,1,13,0,3,0,86,46,1.87,1.0,0.604
陳瑞昌75,34,兄弟,2007,中華民國,右打,右投,55,107,96,7,6,29,26,2,0,1,34,12,0,0.349,0.354,0.302,2,1,2,4,0,4,0,35,23,1.5219999999999998,0.0,0.703
陳瑞昌75,35,兄弟,2008,中華民國,右打,右投,57,158,140,21,17,41,31,7,0,3,57,17,2,0.35700000000000004,0.40700000000000003,0.293,2,1,2,10,0,5,0,55,30,1.8330000000000002,1.0,0.764
陳瑞昌75,36,兄弟,2009,中華民國,右打,右投,31,62,53,5,6,7,6,1,0,0,8,10,0,0.242,0.151,0.132,2,0,1,3,0,5,0,20,17,1.176,0.0,0.39299999999999996
陳皓然57,26,兄弟,2012,中華民國,右打,右投,1,2,2,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
陳皓然57,27,兄弟,2013,中華民國,右打,右投,4,12,10,1,0,2,2,0,0,0,2,1,0,0.33299999999999996,0.2,0.2,1,0,0,2,0,0,1,4,3,1.3330000000000002,0.0,0.5329999999999999
陳皓然57,28,中信兄弟,2014,中華民國,右打,右投,18,41,37,2,5,6,3,2,1,0,10,7,0,0.22,0.27,0.162,2,0,1,3,0,0,0,11,14,0.7859999999999999,0.0,0.49
陳皓然57,29,中信兄弟,2015,中華民國,右打,右投,4,3,3,0,1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
陳皓然57,30,中信兄弟,2016,中華民國,右打,右投,11,27,26,2,3,10,7,3,0,0,13,7,0,0.40700000000000003,0.5,0.385,1,0,0,1,0,0,0,6,3,2.0,0.0,0.907
陳皓然57,31,中信兄弟,2017,中華民國,右打,右投,8,15,15,1,3,2,0,2,0,0,4,5,0,0.133,0.267,0.133,0,0,0,0,0,0,0,4,4,1.0,0.0,0.4
陳真7,23,富邦悍將,2021,中華民國,右打,右投,20,52,46,7,4,9,2,5,0,2,20,19,0,0.28800000000000003,0.435,0.196,0,0,0,6,0,0,0,10,8,1.25,0.0,0.723
陳義信0,30,兄弟,1993,中華民國,右打,右投,1,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
陳義信0,32,兄弟,1995,中華民國,右打,右投,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
陳耿佑0,24,統一7-ELEVEn獅,1990,中華民國,右打,右投,52,127,115,4,4,15,12,2,0,1,20,25,1,0.18,0.174,0.13,3,5,0,7,0,0,2,43,37,1.162,0.33,0.354
陳耿佑0,25,統一7-ELEVEn獅,1991,中華民國,右打,右投,17,28,26,1,1,2,1,0,1,0,4,4,0,0.107,0.154,0.077,0,0,1,0,0,1,0,13,8,1.625,0.0,0.261
陳致遠50,25,兄弟,2001,中華民國,右打,右投,30,131,120,30,25,45,25,11,3,6,80,23,3,0.408,0.667,0.375,1,0,2,6,1,2,2,20,34,0.588,0.6,1.075
陳致遠50,26,兄弟,2002,中華民國,右打,右投,84,360,308,57,65,89,52,18,4,15,160,58,32,0.368,0.519,0.289,4,6,3,40,3,0,16,70,100,0.7,0.67,0.887
陳致遠50,27,兄弟,2003,中華民國,右打,右投,100,453,401,97,84,137,93,20,6,18,223,57,31,0.37799999999999995,0.556,0.342,7,3,12,29,6,2,7,84,138,0.609,0.82,0.934
陳致遠50,28,兄弟,2004,中華民國,右打,右投,100,441,393,54,66,113,76,18,7,12,181,78,20,0.34700000000000003,0.461,0.28800000000000003,5,5,4,36,1,2,6,74,137,0.54,0.77,0.8079999999999999
陳致遠50,29,兄弟,2005,中華民國,右打,右投,60,253,224,18,40,68,52,14,1,1,87,34,7,0.371,0.38799999999999996,0.304,2,2,2,23,0,2,3,56,70,0.8,0.7,0.759
陳致遠50,30,兄弟,2006,中華民國,右打,右投,96,405,360,49,49,91,58,20,1,12,149,70,11,0.32299999999999995,0.414,0.253,10,4,2,35,1,3,0,77,128,0.602,1.0,0.737
陳致遠50,31,兄弟,2007,中華民國,右打,右投,30,118,111,27,20,41,25,11,1,4,66,18,0,0.39,0.595,0.369,2,0,2,5,0,0,0,14,40,0.35,0.0,0.985
陳致遠50,32,兄弟,2008,中華民國,右打,右投,81,375,334,50,71,101,68,19,3,11,159,36,17,0.36200000000000004,0.47600000000000003,0.302,6,0,5,30,2,4,3,76,126,0.603,0.85,0.838
陳致遠50,33,兄弟,2009,中華民國,右打,右投,32,139,133,18,20,37,25,6,2,4,59,21,4,0.295,0.444,0.278,1,0,2,4,0,0,2,27,50,0.54,0.67,0.7390000000000001
陳致鵬28,25,誠泰,2006,中華民國,右打,右投,43,90,85,5,8,17,12,5,0,0,22,17,1,0.22699999999999998,0.259,0.2,2,2,0,3,0,0,0,37,16,2.313,1.0,0.486
陳致鵬28,26,誠泰,2007,中華民國,右打,右投,40,62,52,9,9,10,8,2,0,0,12,11,0,0.228,0.231,0.192,2,5,2,3,0,0,0,25,13,1.923,0.0,0.45899999999999996
陳致鵬28,27,米迪亞,2008,中華民國,右打,右投,44,109,99,10,17,25,21,3,0,1,31,14,1,0.29600000000000004,0.313,0.253,7,1,2,3,0,4,0,47,16,2.938,1.0,0.609
陳致鵬28,28,兄弟,2009,中華民國,右打,右投,82,183,176,14,21,44,37,7,0,0,51,22,1,0.27899999999999997,0.29,0.25,4,0,0,7,0,0,0,67,43,1.558,1.0,0.569
陳致鵬28,29,兄弟,2010,中華民國,右打,右投,50,101,95,6,11,22,19,3,0,0,25,16,0,0.255,0.263,0.23199999999999998,2,3,0,2,0,1,2,45,15,3.0,0.0,0.518
陳該發9,28,三商,1996,中華民國,右打,右投,97,422,377,32,66,98,69,15,5,9,150,73,9,0.311,0.39799999999999996,0.26,6,16,0,22,1,6,6,123,99,1.242,0.6,0.7090000000000001
陳該發9,29,三商,1997,中華民國,右打,右投,91,395,355,41,42,89,61,17,3,8,136,92,10,0.304,0.38299999999999995,0.251,9,6,4,28,1,1,7,107,77,1.39,0.59,0.687
陳該發9,30,三商,1998,中華民國,右打,右投,103,429,392,56,48,102,63,19,4,16,177,103,11,0.313,0.452,0.26,11,3,2,27,1,4,4,118,74,1.595,0.73,0.765
陳該發9,31,三商,1999,中華民國,右打,右投,86,357,310,35,51,98,69,13,7,9,152,59,8,0.401,0.49,0.316,1,2,0,43,1,1,4,80,75,1.067,0.67,0.8909999999999999
陳該發9,35,第一,2003,中華民國,右打,右投,78,267,248,26,23,57,44,7,1,5,81,57,3,0.27899999999999997,0.327,0.23,8,2,0,16,0,1,0,86,50,1.72,1.0,0.606
陳該發9,36,Lamigo,2004,中華民國,右打,右投,54,162,153,10,14,33,28,2,1,2,43,36,1,0.25,0.281,0.21600000000000003,4,2,0,7,0,0,4,56,30,1.867,0.2,0.531
陳谷源0,23,兄弟,1998,中華民國,右打,右投,25,27,24,0,3,4,3,0,1,0,6,9,0,0.259,0.25,0.16699999999999998,0,0,0,2,0,1,1,4,7,0.5710000000000001,0.0,0.509
陳連宏50,24,中信,1997,中華民國,右打,右投,86,302,260,21,27,65,54,8,0,3,82,74,14,0.33799999999999997,0.315,0.25,5,3,3,33,0,3,8,77,51,1.51,0.64,0.653
陳連宏50,25,中信,1998,中華民國,右打,右投,101,399,328,58,72,103,64,16,7,16,181,74,26,0.424,0.552,0.314,0,4,2,57,1,7,6,84,73,1.151,0.81,0.976
陳連宏50,26,中信,1999,中華民國,右打,右投,87,362,299,50,57,99,66,21,7,5,149,70,13,0.435,0.498,0.331,8,1,3,54,2,3,6,74,60,1.2329999999999999,0.68,0.9329999999999999
陳連宏50,27,中信,2000,中華民國,右打,右投,84,348,286,46,51,87,54,17,3,13,149,65,8,0.41600000000000004,0.521,0.304,6,0,2,49,4,7,9,68,68,1.0,0.47,0.937
陳連宏50,28,中信,2001,中華民國,右打,右投,84,339,279,44,49,80,52,21,0,7,122,61,10,0.395,0.43700000000000006,0.287,8,0,6,52,0,2,4,67,77,0.87,0.71,0.8320000000000001
陳連宏50,29,中信,2002,中華民國,右打,右投,57,217,178,27,34,52,41,7,1,3,70,30,8,0.409,0.39299999999999996,0.292,3,2,1,34,0,2,5,44,55,0.8,0.62,0.802
陳連宏50,30,統一7-ELEVEn獅,2003,中華民國,右打,右投,95,378,333,62,46,111,79,19,3,10,166,45,5,0.39799999999999996,0.498,0.33299999999999996,16,0,5,38,1,1,1,101,81,1.247,0.83,0.8959999999999999
陳連宏50,31,統一7-ELEVEn獅,2004,中華民國,右打,右投,80,228,205,29,22,62,49,7,1,5,86,55,3,0.361,0.42,0.302,8,0,2,17,1,3,0,57,33,1.7269999999999999,1.0,0.7809999999999999
陳連宏50,32,統一7-ELEVEn獅,2005,中華民國,右打,右投,94,354,305,26,43,94,71,18,0,5,127,43,5,0.40399999999999997,0.41600000000000004,0.308,8,0,0,42,0,7,1,85,83,1.024,0.83,0.82
陳連宏50,33,統一7-ELEVEn獅,2006,中華民國,右打,右投,82,282,246,33,27,75,60,11,0,4,98,36,2,0.39399999999999996,0.39799999999999996,0.305,11,0,0,33,0,3,1,74,61,1.213,0.67,0.792
陳連宏50,34,統一7-ELEVEn獅,2007,中華民國,右打,右投,87,308,266,48,49,76,48,16,1,11,127,47,3,0.36200000000000004,0.47700000000000004,0.28600000000000003,10,0,6,32,1,3,2,74,75,0.987,0.6,0.8390000000000001
陳連宏50,35,統一7-ELEVEn獅,2008,中華民國,右打,右投,87,366,309,65,50,97,62,22,0,13,158,55,2,0.41100000000000003,0.511,0.314,7,0,3,49,1,4,6,71,89,0.7979999999999999,0.25,0.922
陳連宏50,36,統一7-ELEVEn獅,2009,中華民國,右打,右投,113,470,405,76,61,126,91,21,2,12,187,77,3,0.385,0.462,0.311,19,0,7,49,5,4,2,102,107,0.953,0.6,0.847
陳連宏50,37,統一7-ELEVEn獅,2010,中華民國,右打,右投,58,194,168,10,16,33,23,8,0,2,47,36,0,0.294,0.28,0.196,5,0,2,22,0,2,0,48,53,0.9059999999999999,0.0,0.574
陳連宏50,38,統一7-ELEVEn獅,2011,中華民國,右打,右投,50,150,136,16,15,36,28,4,1,3,51,18,0,0.324,0.375,0.265,7,0,0,10,2,2,0,40,42,0.9520000000000001,0.0,0.6990000000000001
陳逸松0,29,兄弟,1991,中華民國,右打,右投,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
陳逸松0,31,兄弟,1993,中華民國,右打,右投,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
陳逸松0,33,兄弟,1995,中華民國,右打,右投,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
陳重廷66,22,統一7-ELEVEn獅,2017,中華民國,右打,右投,20,50,43,4,7,10,6,3,0,1,16,14,1,0.298,0.37200000000000005,0.233,2,3,0,2,0,2,0,17,5,3.4,1.0,0.67
陳重廷66,23,統一7-ELEVEn獅,2018,中華民國,右打,右投,19,26,23,1,5,3,3,0,0,0,3,8,1,0.16,0.13,0.13,0,0,1,0,1,1,1,6,7,0.857,0.5,0.29
陳重廷66,24,統一7-ELEVEn獅,2019,中華民國,右打,右投,33,90,87,11,16,18,11,5,0,2,29,28,0,0.233,0.33299999999999996,0.207,1,0,0,3,0,0,0,15,26,0.5770000000000001,0.0,0.5660000000000001
陳重廷66,25,統一7-ELEVEn獅,2020,中華民國,右打,右投,84,265,247,23,30,71,58,9,2,2,90,54,6,0.326,0.364,0.287,9,4,0,14,0,0,5,84,42,2.0,0.55,0.69
陳重廷66,26,統一7-ELEVEn獅,2021,中華民國,右打,右投,24,61,54,2,7,10,10,0,0,0,10,10,3,0.267,0.185,0.185,1,1,0,5,0,1,1,18,17,1.0590000000000002,0.75,0.452
陳重羽65,22,統一7-ELEVEn獅,2017,中華民國,右打,右投,23,53,47,5,7,14,12,2,0,0,16,16,0,0.353,0.34,0.298,1,2,0,3,0,1,0,13,6,2.167,0.0,0.693
陳重羽65,23,統一7-ELEVEn獅,2018,中華民國,右打,右投,102,300,274,32,32,87,79,7,1,0,96,61,14,0.36,0.35,0.318,6,2,3,16,1,4,7,64,67,0.955,0.67,0.71
陳重羽65,24,統一7-ELEVEn獅,2019,中華民國,右打,右投,57,205,194,19,28,52,40,8,1,3,71,34,4,0.3,0.366,0.268,3,2,0,9,0,0,3,56,53,1.057,0.57,0.6659999999999999
陳重羽65,25,統一7-ELEVEn獅,2020,中華民國,右打,右投,78,207,180,18,27,49,41,5,0,3,63,41,9,0.345,0.35,0.272,4,4,2,17,0,4,4,62,34,1.824,0.69,0.695
陳重羽65,26,統一7-ELEVEn獅,2021,中華民國,右打,右投,9,32,31,3,2,7,4,3,0,0,10,10,0,0.25,0.32299999999999995,0.226,0,0,0,1,0,0,0,3,11,0.273,0.0,0.573
陳金茂0,27,味全龍,1990,中華民國,右打,右投,86,364,315,49,59,93,64,21,2,6,136,40,7,0.366,0.43200000000000005,0.295,4,3,7,32,0,7,5,88,104,0.846,0.58,0.7979999999999999
陳金茂0,28,味全龍,1991,中華民國,右打,右投,88,371,338,55,54,91,66,14,0,11,138,43,8,0.314,0.408,0.26899999999999996,4,1,6,23,1,2,2,88,123,0.715,0.8,0.722
陳金茂0,29,味全龍,1992,中華民國,右打,右投,88,345,315,52,50,78,53,7,1,17,138,46,9,0.299,0.43799999999999994,0.248,9,4,2,21,0,3,3,83,114,0.728,0.75,0.737
陳金茂0,30,味全龍,1993,中華民國,右打,右投,78,295,269,37,40,73,51,13,0,9,113,27,5,0.308,0.42,0.271,7,8,2,13,1,2,1,76,103,0.738,0.83,0.728
陳金茂0,31,味全龍,1994,中華民國,右打,右投,75,291,261,35,32,69,43,17,0,9,113,34,3,0.32299999999999995,0.433,0.264,7,3,3,24,0,0,4,67,97,0.691,0.43,0.7559999999999999
陳金茂0,32,味全龍,1995,中華民國,右打,右投,74,281,256,45,39,82,46,23,1,12,143,19,4,0.35600000000000004,0.5589999999999999,0.32,6,1,5,17,2,0,3,74,87,0.851,0.57,0.915
陳金茂0,33,味全龍,1996,中華民國,右打,右投,91,342,308,59,42,96,72,15,0,9,138,41,8,0.37200000000000005,0.44799999999999995,0.312,10,3,1,29,0,1,6,87,88,0.9890000000000001,0.57,0.82
陳金茂0,34,味全龍,1997,中華民國,右打,右投,60,210,189,29,31,56,38,11,0,7,88,25,3,0.33299999999999996,0.466,0.29600000000000004,5,2,5,13,1,0,0,47,68,0.691,1.0,0.799
陳金茂0,35,味全龍,1998,中華民國,右打,右投,97,396,332,60,52,109,75,26,0,8,159,35,12,0.41600000000000004,0.479,0.32799999999999996,7,2,6,50,2,4,10,80,116,0.69,0.55,0.895
陳金茂0,36,味全龍,1999,中華民國,右打,右投,59,214,194,20,18,40,28,11,0,1,54,28,0,0.264,0.278,0.20600000000000002,5,2,2,16,0,0,4,61,69,0.884,0.0,0.542
陳金茂0,37,興農,2000,中華民國,右打,右投,39,136,117,9,20,31,23,6,1,1,42,10,4,0.344,0.359,0.265,4,4,0,14,1,0,2,43,37,1.162,0.67,0.703
陳金鋒52,29,Lamigo,2006,中華民國,右打,右投,91,398,344,81,76,109,67,21,0,21,193,72,20,0.385,0.561,0.317,8,0,5,36,8,5,1,81,87,0.9309999999999999,0.95,0.946
陳金鋒52,30,Lamigo,2007,中華民國,右打,右投,88,369,301,66,70,115,73,13,3,26,212,50,11,0.479,0.7040000000000001,0.382,11,0,2,53,8,5,3,76,62,1.226,0.79,1.183
陳金鋒52,31,Lamigo,2008,中華民國,右打,右投,66,279,240,70,52,88,53,17,2,16,157,53,4,0.428,0.654,0.36700000000000005,4,0,6,28,3,2,1,52,53,0.981,0.8,1.082
陳金鋒52,32,Lamigo,2009,中華民國,右打,右投,114,482,412,99,80,132,87,17,1,27,232,86,7,0.392,0.563,0.32,8,0,9,53,7,1,0,102,101,1.01,1.0,0.955
陳金鋒52,33,Lamigo,2010,中華民國,右打,右投,83,344,308,32,47,83,68,7,0,8,114,72,11,0.332,0.37,0.26899999999999996,5,0,4,30,1,1,3,64,93,0.688,0.79,0.7020000000000001
陳金鋒52,34,Lamigo,2011,中華民國,右打,右投,48,183,141,26,36,43,25,12,0,6,73,31,5,0.456,0.518,0.305,3,0,1,37,1,3,0,37,31,1.194,1.0,0.9740000000000001
陳金鋒52,35,Lamigo,2012,中華民國,右打,右投,62,253,212,35,34,46,34,2,1,9,77,54,3,0.32899999999999996,0.363,0.217,3,0,3,32,1,5,1,54,61,0.885,0.75,0.6920000000000001
陳金鋒52,36,Lamigo,2013,中華民國,右打,右投,49,186,167,23,19,49,29,12,2,6,83,40,0,0.349,0.49700000000000005,0.293,6,0,3,13,0,3,2,36,45,0.8,0.0,0.846
陳金鋒52,37,Lamigo,2014,中華民國,右打,右投,43,94,80,6,12,11,10,1,0,0,12,21,0,0.255,0.15,0.138,2,0,1,13,0,0,0,19,30,0.633,0.0,0.405
陳金鋒52,38,Lamigo,2015,中華民國,右打,右投,41,52,45,7,1,9,7,2,0,0,11,18,1,0.28800000000000003,0.244,0.2,0,0,1,6,0,0,0,11,8,1.375,1.0,0.532
陳金鋒52,39,Lamigo,2016,中華民國,右打,右投,67,211,180,45,35,53,32,8,0,13,100,46,7,0.39299999999999996,0.556,0.294,10,0,1,28,0,2,1,47,35,1.3430000000000002,0.88,0.9490000000000001
陳鏞基13,28,統一7-ELEVEn獅,2011,中華民國,右打,右投,69,303,268,45,43,84,57,18,2,7,127,38,5,0.377,0.474,0.313,8,1,4,30,0,0,1,58,93,0.624,0.83,0.851
陳鏞基13,29,統一7-ELEVEn獅,2012,中華民國,右打,右投,104,446,392,57,54,107,76,21,2,8,156,59,6,0.348,0.39799999999999996,0.273,14,1,5,46,0,2,1,92,140,0.657,0.86,0.746
陳鏞基13,30,統一7-ELEVEn獅,2013,中華民國,右打,右投,101,433,385,51,71,121,93,17,2,9,169,46,18,0.376,0.439,0.314,7,0,6,40,0,2,2,98,126,0.778,0.9,0.815
陳鏞基13,31,統一7-ELEVEn獅,2014,中華民國,右打,右投,100,394,353,54,55,111,81,21,3,6,156,58,14,0.364,0.442,0.314,13,2,6,29,2,2,3,85,107,0.794,0.82,0.8059999999999999
陳鏞基13,32,統一7-ELEVEn獅,2015,中華民國,右打,右投,107,387,342,50,56,95,56,23,2,14,164,57,16,0.344,0.48,0.278,10,3,5,34,0,3,3,67,131,0.511,0.84,0.8240000000000001
陳鏞基13,33,統一7-ELEVEn獅,2016,中華民國,右打,右投,99,436,394,95,78,129,90,19,0,20,208,87,11,0.385,0.528,0.327,5,0,3,35,0,4,2,76,105,0.7240000000000001,0.85,0.9129999999999999
陳鏞基13,34,統一7-ELEVEn獅,2017,中華民國,右打,右投,111,428,377,69,60,115,86,14,0,15,174,71,9,0.361,0.462,0.305,10,4,9,37,0,1,3,90,114,0.789,0.75,0.823
陳鏞基13,35,統一7-ELEVEn獅,2018,中華民國,右打,右投,96,347,306,54,46,93,70,11,0,12,140,95,8,0.37,0.45799999999999996,0.304,3,2,3,32,2,2,0,43,79,0.544,1.0,0.828
陳鏞基13,36,統一7-ELEVEn獅,2019,中華民國,右打,右投,85,303,267,44,42,85,61,13,0,11,131,66,6,0.391,0.491,0.318,7,1,2,32,0,1,2,53,66,0.8029999999999999,0.75,0.882
陳鏞基13,37,統一7-ELEVEn獅,2020,中華民國,右打,右投,102,347,306,63,49,109,79,15,1,14,168,82,10,0.41600000000000004,0.5489999999999999,0.35600000000000004,8,3,4,34,0,0,3,59,63,0.937,0.77,0.965
陳鏞基13,38,統一7-ELEVEn獅,2021,中華民國,右打,右投,27,72,62,4,7,8,7,0,0,1,11,17,3,0.21100000000000002,0.177,0.129,3,1,2,6,0,1,0,12,28,0.429,1.0,0.38799999999999996
陳雁風91,24,Lamigo,2010,中華民國,右打,右投,102,363,335,21,34,84,71,11,1,1,100,45,18,0.271,0.299,0.251,7,16,2,9,0,1,8,147,77,1.909,0.69,0.57
陳雁風91,25,Lamigo,2011,中華民國,右打,右投,96,294,270,30,35,66,63,3,0,0,69,46,2,0.289,0.256,0.244,3,7,0,14,0,3,1,95,70,1.357,0.67,0.545
陳雁風91,26,Lamigo,2012,中華民國,右打,右投,35,77,68,4,7,13,10,2,1,0,17,16,2,0.247,0.25,0.191,4,4,0,5,0,0,1,25,18,1.389,0.67,0.49700000000000005
陳雁風91,27,Lamigo,2013,中華民國,右打,右投,28,65,64,3,6,12,10,1,1,0,15,15,1,0.2,0.23399999999999999,0.188,0,0,0,0,0,1,1,18,19,0.9470000000000001,0.5,0.434
陳雁風91,28,Lamigo,2014,中華民國,右打,右投,60,152,144,16,15,39,33,6,0,0,45,24,8,0.284,0.313,0.271,4,4,1,2,0,1,1,53,33,1.6059999999999999,0.89,0.597
陳雁風91,29,Lamigo,2015,中華民國,右打,右投,32,42,39,5,8,10,8,1,0,1,14,10,3,0.28600000000000003,0.359,0.256,0,0,1,2,0,0,1,12,8,1.5,0.75,0.645
陳雁風91,30,Lamigo,2016,中華民國,右打,右投,36,72,71,6,10,19,15,4,0,0,23,20,0,0.278,0.324,0.268,3,0,0,1,0,0,2,18,14,1.286,0.0,0.602
陳雁風91,31,Lamigo,2017,中華民國,右打,右投,3,10,10,2,2,1,1,0,0,0,1,1,0,0.1,0.1,0.1,0,0,0,0,0,0,0,5,3,1.6669999999999998,0.0,0.2
陳麒元21,25,中信,2003,中華民國,右打,右投,9,9,8,1,1,3,3,0,0,0,3,1,0,0.375,0.375,0.375,0,1,0,0,0,0,0,2,3,0.667,0.0,0.75
陳麒元21,26,中信,2004,中華民國,右打,右投,12,14,14,1,0,1,1,0,0,0,1,5,0,0.071,0.071,0.071,1,0,0,0,0,0,0,5,3,1.6669999999999998,0.0,0.142
陽介仁0,32,味全龍,1991,中華民國,右打,右投,3,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
陽介仁0,34,味全龍,1993,中華民國,右打,右投,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
陽介仁0,36,味全龍,1995,中華民國,右打,右投,5,5,5,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0
陽介仁0,38,味全龍,1997,中華民國,右打,右投,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
陽介仁0,39,味全龍,1998,中華民國,右打,右投,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
陽冠威29,24,義大,2013,中華民國,右打,右投,23,42,37,8,4,10,8,1,0,1,14,8,1,0.28600000000000003,0.37799999999999995,0.27,0,0,3,2,0,0,1,11,11,1.0,0.5,0.664
陽冠威29,25,義大,2014,中華民國,右打,右投,80,305,282,45,34,90,64,17,1,8,133,60,1,0.34600000000000003,0.47200000000000003,0.319,10,4,5,13,0,1,0,83,58,1.431,1.0,0.818
陽冠威29,26,義大,2015,中華民國,右打,右投,90,359,333,60,54,100,77,10,2,11,147,59,3,0.335,0.441,0.3,9,2,3,16,1,3,3,84,95,0.884,0.5,0.7759999999999999
陽冠威29,27,義大,2016,中華民國,右打,右投,56,155,145,22,19,38,27,7,0,4,57,33,0,0.303,0.39299999999999996,0.262,2,0,1,6,0,3,0,37,38,0.9740000000000001,0.0,0.696
陽冠威29,28,富邦悍將,2017,中華民國,右打,右投,33,84,76,10,11,19,13,4,1,1,28,22,2,0.31,0.368,0.25,3,0,1,4,0,3,0,13,23,0.565,1.0,0.6779999999999999
陽東益8,26,統一7-ELEVEn獅,2004,中華民國,右打,右投,93,217,190,14,19,41,39,1,1,0,44,67,6,0.27699999999999997,0.23199999999999998,0.21600000000000003,3,11,0,12,0,4,6,54,39,1.385,0.5,0.509
陽東益8,27,統一7-ELEVEn獅,2005,中華民國,右打,右投,86,263,217,22,27,47,38,8,1,0,57,44,10,0.278,0.263,0.217,3,26,1,16,0,3,2,93,60,1.55,0.83,0.541
陽東益8,28,統一7-ELEVEn獅,2006,中華民國,右打,右投,53,30,24,1,11,3,3,0,0,0,3,8,4,0.222,0.125,0.125,0,3,0,3,0,0,1,11,5,2.2,0.8,0.34700000000000003
陽東益8,29,統一7-ELEVEn獅,2007,中華民國,右打,右投,75,205,179,14,29,39,30,6,2,1,52,56,7,0.28600000000000003,0.29100000000000004,0.218,1,9,0,16,0,1,1,50,43,1.163,0.88,0.5770000000000001
陽東益8,30,統一7-ELEVEn獅,2008,中華民國,右打,右投,50,128,120,8,14,31,26,4,0,1,38,22,3,0.299,0.317,0.258,1,1,0,5,0,2,0,35,33,1.061,1.0,0.616
陽東益8,31,統一7-ELEVEn獅,2009,中華民國,右打,右投,105,348,304,29,46,79,73,6,0,0,85,63,9,0.33399999999999996,0.28,0.26,3,4,4,34,0,2,3,79,91,0.868,0.75,0.614
陽東益8,32,統一7-ELEVEn獅,2010,中華民國,右打,右投,60,167,144,11,16,35,29,5,1,0,42,31,7,0.314,0.292,0.243,2,8,0,14,0,1,2,39,47,0.83,0.78,0.606
陽森6,23,統一7-ELEVEn獅,2004,中華民國,左右開弓,右投,100,458,396,47,63,116,91,18,3,4,152,58,19,0.37200000000000005,0.384,0.293,0,6,4,46,0,6,7,140,92,1.5219999999999998,0.73,0.7559999999999999
陽森6,24,統一7-ELEVEn獅,2005,中華民國,左右開弓,右投,100,456,401,43,59,121,93,22,5,1,156,66,25,0.382,0.389,0.302,10,0,2,48,0,5,7,131,85,1.541,0.78,0.7709999999999999
陽森6,25,統一7-ELEVEn獅,2006,中華民國,左右開弓,右投,87,386,339,41,48,91,70,12,3,6,127,49,11,0.341,0.375,0.268,6,3,3,34,2,5,7,113,92,1.228,0.61,0.716
陽森6,26,統一7-ELEVEn獅,2007,中華民國,左右開弓,右投,94,403,341,65,67,101,76,17,0,8,142,69,8,0.39399999999999996,0.41600000000000004,0.29600000000000004,10,1,3,45,1,12,4,105,70,1.5,0.67,0.81
陽森6,27,統一7-ELEVEn獅,2008,中華民國,左右開弓,右投,76,315,269,40,47,82,58,22,1,1,109,54,2,0.392,0.405,0.305,3,0,4,39,1,2,5,71,66,1.0759999999999998,0.29,0.797
陽森6,28,統一7-ELEVEn獅,2009,中華民國,左右開弓,右投,63,230,187,20,31,45,34,9,0,2,60,48,1,0.36,0.321,0.24100000000000002,4,2,2,30,3,6,1,45,53,0.8490000000000001,0.5,0.6809999999999999
陽森6,29,統一7-ELEVEn獅,2010,中華民國,左右開弓,右投,34,110,98,4,9,22,16,5,0,1,30,23,0,0.278,0.306,0.22399999999999998,3,1,2,8,1,0,1,26,30,0.867,0.0,0.584
