name,age,team,play_year,country,打,投,守備位置,出賽數,守備機會,刺殺,助殺,失誤,雙殺,三殺,守備率
劉育辰92,24,統一7-ELEVEn獅,2009,中華民國,右打,右投,游擊手,12,49,18,28,3,7,0,0.9390000000000001
劉育辰92,24,統一7-ELEVEn獅,2009,中華民國,右打,右投,二壘手,8,11,5,6,0,2,0,1.0
劉育辰92,25,統一7-ELEVEn獅,2010,中華民國,右打,右投,三壘手,27,66,21,38,7,3,0,0.894
劉育辰92,25,統一7-ELEVEn獅,2010,中華民國,右打,右投,游擊手,16,66,21,40,5,9,0,0.924
劉育辰92,25,統一7-ELEVEn獅,2010,中華民國,右打,右投,二壘手,1,6,2,4,0,2,0,1.0
劉育辰92,26,統一7-ELEVEn獅,2011,中華民國,右打,右投,三壘手,16,15,0,13,2,0,0,0.867
劉育辰92,26,統一7-ELEVEn獅,2011,中華民國,右打,右投,游擊手,12,42,15,24,3,8,0,0.929
劉育辰92,27,統一7-ELEVEn獅,2012,中華民國,右打,右投,二壘手,15,49,15,32,2,4,0,0.9590000000000001
劉育辰92,27,統一7-ELEVEn獅,2012,中華民國,右打,右投,游擊手,4,9,5,3,1,0,0,0.889
劉育辰92,27,統一7-ELEVEn獅,2012,中華民國,右打,右投,三壘手,3,4,0,4,0,0,0,1.0
劉育辰92,28,統一7-ELEVEn獅,2013,中華民國,右打,右投,游擊手,38,145,40,98,7,14,0,0.9520000000000001
劉育辰92,28,統一7-ELEVEn獅,2013,中華民國,右打,右投,二壘手,20,92,45,45,2,13,0,0.978
劉育辰92,28,統一7-ELEVEn獅,2013,中華民國,右打,右投,三壘手,8,10,1,7,2,1,0,0.8
劉育辰92,29,統一7-ELEVEn獅,2014,中華民國,右打,右投,三壘手,59,105,22,70,13,9,0,0.8759999999999999
劉育辰92,29,統一7-ELEVEn獅,2014,中華民國,右打,右投,游擊手,4,2,1,1,0,0,0,1.0
劉育辰92,29,統一7-ELEVEn獅,2014,中華民國,右打,右投,二壘手,1,3,2,1,0,0,0,1.0
劉育辰92,30,統一7-ELEVEn獅,2015,中華民國,右打,右投,三壘手,7,13,7,6,0,0,0,1.0
劉育辰92,30,統一7-ELEVEn獅,2015,中華民國,右打,右投,游擊手,4,10,3,6,1,1,0,0.9
劉育辰92,30,統一7-ELEVEn獅,2015,中華民國,右打,右投,二壘手,2,9,1,8,0,1,0,1.0
劉育辰92,31,統一7-ELEVEn獅,2016,中華民國,右打,右投,游擊手,22,65,25,37,3,14,0,0.9540000000000001
劉育辰92,31,統一7-ELEVEn獅,2016,中華民國,右打,右投,三壘手,11,20,6,13,1,1,0,0.95
劉育辰92,31,統一7-ELEVEn獅,2016,中華民國,右打,右投,一壘手,1,1,1,0,0,0,0,1.0
劉芙豪56,26,統一7-ELEVEn獅,2004,中華民國,右打,右投,外野手,25,16,14,1,1,0,0,0.938
劉芙豪56,26,統一7-ELEVEn獅,2004,中華民國,右打,右投,三壘手,14,13,3,8,2,0,0,0.846
劉芙豪56,27,統一7-ELEVEn獅,2005,中華民國,右打,右投,外野手,111,115,110,3,2,2,0,0.983
劉芙豪56,28,統一7-ELEVEn獅,2006,中華民國,右打,右投,外野手,111,174,161,9,4,2,0,0.977
劉芙豪56,29,統一7-ELEVEn獅,2007,中華民國,右打,右投,外野手,102,185,171,12,2,5,0,0.9890000000000001
劉芙豪56,30,統一7-ELEVEn獅,2008,中華民國,右打,右投,外野手,102,196,191,3,2,0,0,0.99
劉芙豪56,31,統一7-ELEVEn獅,2009,中華民國,右打,右投,外野手,90,213,208,3,2,0,0,0.991
劉芙豪56,32,統一7-ELEVEn獅,2010,中華民國,右打,右投,外野手,125,262,250,7,5,2,0,0.981
劉芙豪56,33,統一7-ELEVEn獅,2011,中華民國,右打,右投,外野手,119,223,212,7,4,1,0,0.982
劉芙豪56,34,統一7-ELEVEn獅,2012,中華民國,右打,右投,外野手,106,187,176,7,4,2,0,0.9790000000000001
劉芙豪56,35,統一7-ELEVEn獅,2013,中華民國,右打,右投,外野手,65,161,153,1,7,0,0,0.9570000000000001
劉芙豪56,36,統一7-ELEVEn獅,2014,中華民國,右打,右投,外野手,112,242,227,11,4,1,0,0.983
劉芙豪56,37,統一7-ELEVEn獅,2015,中華民國,右打,右投,外野手,58,131,122,4,5,0,0,0.9620000000000001
劉芙豪56,38,統一7-ELEVEn獅,2016,中華民國,右打,右投,外野手,36,64,58,5,1,0,0,0.9840000000000001
劉芙豪56,39,統一7-ELEVEn獅,2017,中華民國,右打,右投,外野手,27,35,31,3,1,0,0,0.971
劉芙豪56,40,統一7-ELEVEn獅,2018,中華民國,右打,右投,外野手,4,8,8,0,0,0,0,1.0
劉裕安27,24,兄弟,2009,中華民國,左打,右投,一壘手,8,38,36,2,0,4,0,1.0
劉裕安27,24,兄弟,2009,中華民國,左打,右投,外野手,6,5,3,0,2,0,0,0.6
力克強0,29,中信,1998,美國,左打,右投,二壘手,10,34,10,20,4,7,0,0.882
力歐19,31,誠泰,2007,美國,右打,右投,三壘手,2,2,0,2,0,0,0,1.0
力歐19,32,米迪亞,2008,美國,右打,右投,三壘手,4,6,0,4,2,0,0,0.667
力歐19,32,米迪亞,2008,美國,右打,右投,一壘手,3,25,23,2,0,2,0,1.0
努那0,25,兄弟,1990,多明尼加,右打,右投,游擊手,74,426,134,270,22,43,0,0.948
努那0,25,兄弟,1990,多明尼加,右打,右投,三壘手,2,4,1,3,0,0,0,1.0
勃朗0,36,兄弟,1991,美國,左右開弓,右投,游擊手,43,211,69,131,11,22,0,0.948
勃朗0,36,兄弟,1991,美國,左右開弓,右投,外野手,26,30,29,1,0,0,0,1.0
勃朗0,36,兄弟,1991,美國,左右開弓,右投,二壘手,19,79,37,37,5,5,0,0.937
勃朗0,36,兄弟,1991,美國,左右開弓,右投,一壘手,3,13,9,4,0,2,0,1.0
勃朗0,37,味全龍,1992,美國,左右開弓,右投,外野手,39,71,64,3,4,1,0,0.9440000000000001
勃朗0,37,味全龍,1992,美國,左右開弓,右投,游擊手,15,65,14,45,6,7,0,0.9079999999999999
勃朗0,37,味全龍,1992,美國,左右開弓,右投,二壘手,7,32,16,13,3,1,0,0.9059999999999999
勃朗0,38,味全龍,1993,美國,左右開弓,右投,游擊手,2,4,1,2,1,0,0,0.75
勃朗0,38,味全龍,1993,美國,左右開弓,右投,外野手,1,1,1,0,0,0,0,1.0
勃朗0,38,味全龍,1993,美國,左右開弓,右投,二壘手,1,0,0,0,0,0,0,0.0
千代丸亮彦0,25,時報,1995,日本,右打,右投,一壘手,8,46,45,1,0,1,0,1.0
千代丸亮彦0,25,時報,1995,日本,右打,右投,三壘手,2,10,2,8,0,0,0,1.0
卓琨原0,24,時報,1993,中華民國,右打,右投,投手,36,40,8,32,0,5,0,1.0
卓琨原0,25,時報,1994,中華民國,右打,右投,投手,29,26,7,17,2,0,0,0.9229999999999999
卓琨原0,26,時報,1995,中華民國,右打,右投,投手,34,18,3,15,0,2,0,1.0
卓琨原0,27,時報,1996,中華民國,右打,右投,投手,26,12,4,7,1,1,0,0.917
卜南波0,25,時報,1997,中華民國,右打,右投,一壘手,2,6,6,0,0,0,0,1.0
卜連登0,26,統一7-ELEVEn獅,1998,美國,右打,右投,外野手,15,15,11,1,3,0,0,0.8
卜連登0,26,統一7-ELEVEn獅,1998,美國,右打,右投,一壘手,1,0,0,0,0,0,0,0.0
卡亞力0,30,中信,1998,多明尼加,右打,右投,二壘手,7,28,12,15,1,5,0,0.9640000000000001
卡亞力0,30,中信,1998,多明尼加,右打,右投,三壘手,2,3,0,3,0,0,0,1.0
卡內基0,31,三商,1998,委內瑞拉,左打,右投,外野手,26,41,34,6,1,0,0,0.976
卡內基0,31,三商,1998,委內瑞拉,左打,右投,一壘手,5,50,47,1,2,1,0,0.96
卡內基0,32,三商,1999,委內瑞拉,左打,右投,外野手,87,154,144,6,4,0,0,0.9740000000000001
卡內基0,32,三商,1999,委內瑞拉,左打,右投,一壘手,6,44,42,2,0,1,0,1.0
卡巴傑洛0,25,誠泰,2003,多明尼加,右打,右投,游擊手,5,24,8,13,3,4,0,0.875
卡巴傑洛0,25,誠泰,2003,多明尼加,右打,右投,二壘手,1,1,0,1,0,0,0,1.0
卡斯提25,28,統一7-ELEVEn獅,2009,委內瑞拉,右打,右投,三壘手,61,150,38,98,14,11,0,0.907
卡斯提25,28,統一7-ELEVEn獅,2009,委內瑞拉,右打,右投,二壘手,17,76,30,44,2,8,0,0.9740000000000001
卡斯提25,28,統一7-ELEVEn獅,2009,委內瑞拉,右打,右投,外野手,8,4,3,0,1,0,0,0.75
卡斯提25,28,統一7-ELEVEn獅,2009,委內瑞拉,右打,右投,游擊手,1,0,0,0,0,0,0,0.0
卡洛斯38,33,中信,2007,哥倫比亞,右打,右投,三壘手,46,139,41,88,10,8,0,0.9279999999999999
卡洛斯38,33,中信,2007,哥倫比亞,右打,右投,二壘手,7,29,12,13,4,0,0,0.862
卡洛斯38,34,中信,2008,哥倫比亞,右打,右投,外野手,19,45,43,1,1,1,0,0.978
卡洛斯38,34,中信,2008,哥倫比亞,右打,右投,三壘手,14,51,10,30,11,1,0,0.784
卡洛斯38,34,中信,2008,哥倫比亞,右打,右投,一壘手,11,103,99,3,1,11,0,0.99
卡猛士25,35,Lamigo,2006,美國,左打,右投,外野手,6,5,4,0,1,0,0,0.8
卡瑞拉0,31,時報,1997,美國,右打,右投,一壘手,46,411,384,23,4,33,0,0.99
卡瑞拉0,31,時報,1997,美國,右打,右投,三壘手,18,36,9,24,3,5,0,0.917
卡瑞拉0,31,時報,1997,美國,右打,右投,二壘手,8,32,15,16,1,6,0,0.9690000000000001
卡瑞拉0,31,時報,1997,美國,右打,右投,捕手,7,32,28,3,1,1,0,0.9690000000000001
卡瑞拉0,31,時報,1997,美國,右打,右投,外野手,1,3,1,0,2,0,0,0.33299999999999996
卡羅0,29,統一7-ELEVEn獅,1991,多明尼加,左右開弓,右投,二壘手,21,94,43,46,5,9,0,0.9470000000000001
卡羅0,29,統一7-ELEVEn獅,1991,多明尼加,左右開弓,右投,外野手,2,2,2,0,0,0,0,1.0
卡羅0,30,統一7-ELEVEn獅,1992,多明尼加,左右開弓,右投,游擊手,62,309,100,191,18,35,0,0.9420000000000001
卡羅0,30,統一7-ELEVEn獅,1992,多明尼加,左右開弓,右投,外野手,11,7,7,0,0,0,0,1.0
卡羅0,30,統一7-ELEVEn獅,1992,多明尼加,左右開弓,右投,二壘手,8,33,15,18,0,8,0,1.0
卡羅0,31,統一7-ELEVEn獅,1993,多明尼加,左右開弓,右投,二壘手,23,152,69,79,4,17,0,0.9740000000000001
卡羅0,31,統一7-ELEVEn獅,1993,多明尼加,左右開弓,右投,游擊手,17,95,33,58,4,7,0,0.958
卡羅0,31,統一7-ELEVEn獅,1993,多明尼加,左右開弓,右投,外野手,4,11,10,0,1,0,0,0.909
卡羅0,32,統一7-ELEVEn獅,1994,多明尼加,左右開弓,右投,二壘手,66,282,131,147,4,29,0,0.986
卡羅0,32,統一7-ELEVEn獅,1994,多明尼加,左右開弓,右投,外野手,21,40,36,3,1,0,0,0.975
卡羅0,32,統一7-ELEVEn獅,1994,多明尼加,左右開弓,右投,游擊手,6,34,9,19,6,8,0,0.8240000000000001
卡羅0,35,中信,1997,多明尼加,左右開弓,右投,二壘手,55,229,97,128,4,26,0,0.983
卡羅0,35,中信,1997,多明尼加,左右開弓,右投,外野手,21,32,32,0,0,0,0,1.0
卡羅0,35,中信,1997,多明尼加,左右開弓,右投,游擊手,18,83,27,50,6,9,0,0.9279999999999999
古勝吉0,25,時報,1993,中華民國,右打,右投,三壘手,63,168,38,119,11,7,0,0.935
古勝吉0,25,時報,1993,中華民國,右打,右投,二壘手,11,59,30,25,4,6,0,0.932
古勝吉0,25,時報,1993,中華民國,右打,右投,外野手,8,12,9,0,3,0,0,0.75
古勝吉0,25,時報,1993,中華民國,右打,右投,游擊手,2,9,1,6,2,3,0,0.778
古勝吉0,26,時報,1994,中華民國,右打,右投,三壘手,40,89,21,61,7,5,0,0.9209999999999999
古勝吉0,26,時報,1994,中華民國,右打,右投,游擊手,24,131,35,83,13,16,0,0.9009999999999999
古勝吉0,26,時報,1994,中華民國,右打,右投,外野手,5,7,7,0,0,0,0,1.0
古勝吉0,26,時報,1994,中華民國,右打,右投,二壘手,3,23,11,9,3,1,0,0.87
古勝吉0,27,時報,1995,中華民國,右打,右投,游擊手,64,288,85,192,11,26,0,0.9620000000000001
古勝吉0,27,時報,1995,中華民國,右打,右投,三壘手,26,43,8,31,4,5,0,0.907
古勝吉0,27,時報,1995,中華民國,右打,右投,外野手,1,1,1,0,0,0,0,1.0
古勝吉0,27,時報,1995,中華民國,右打,右投,二壘手,1,0,0,0,0,0,0,0.0
古勝吉0,28,時報,1996,中華民國,右打,右投,游擊手,83,464,137,299,28,54,0,0.94
古茲曼34,27,興農,2010,墨西哥,左打,右投,外野手,12,19,16,1,2,0,0,0.895
史塔克0,29,味全龍,1994,美國,右打,右投,一壘手,3,28,27,0,1,2,0,0.9640000000000001
吉彌0,26,味全龍,1991,美國,右打,右投,游擊手,80,472,171,279,22,51,0,0.953
吉彌0,26,味全龍,1991,美國,右打,右投,一壘手,3,32,30,2,0,0,0,1.0
吉彌0,26,味全龍,1991,美國,右打,右投,三壘手,3,11,3,8,0,0,0,1.0
吉彌0,27,味全龍,1992,美國,右打,右投,游擊手,62,284,101,167,16,26,0,0.9440000000000001
吉彌0,27,味全龍,1992,美國,右打,右投,一壘手,13,120,110,9,1,2,0,0.992
吉見宏明0,25,統一7-ELEVEn獅,2003,日本,左打,右投,二壘手,82,445,161,268,16,59,0,0.9640000000000001
吉見宏明0,25,統一7-ELEVEn獅,2003,日本,左打,右投,游擊手,17,58,13,40,5,6,0,0.914
吳佳榮14,22,統一7-ELEVEn獅,1999,中華民國,右打,右投,外野手,50,46,44,0,2,0,0,0.9570000000000001
吳佳榮14,23,統一7-ELEVEn獅,2000,中華民國,右打,右投,外野手,65,52,49,3,0,3,0,1.0
吳佳榮14,23,統一7-ELEVEn獅,2000,中華民國,右打,右投,三壘手,15,54,12,33,9,4,0,0.833
吳佳榮14,24,統一7-ELEVEn獅,2001,中華民國,右打,右投,三壘手,56,139,29,102,8,10,0,0.9420000000000001
吳佳榮14,24,統一7-ELEVEn獅,2001,中華民國,右打,右投,外野手,40,28,22,5,1,2,0,0.9640000000000001
吳佳榮14,24,統一7-ELEVEn獅,2001,中華民國,右打,右投,游擊手,3,8,2,5,1,1,0,0.875
吳佳榮14,25,統一7-ELEVEn獅,2002,中華民國,右打,右投,三壘手,68,186,42,134,10,14,0,0.946
吳佳榮14,25,統一7-ELEVEn獅,2002,中華民國,右打,右投,外野手,13,7,7,0,0,0,0,1.0
吳佳榮14,25,統一7-ELEVEn獅,2002,中華民國,右打,右投,游擊手,2,3,1,1,1,0,0,0.667
吳佳榮14,25,統一7-ELEVEn獅,2002,中華民國,右打,右投,二壘手,1,0,0,0,0,0,0,0.0
吳佳榮14,26,統一7-ELEVEn獅,2003,中華民國,右打,右投,三壘手,100,306,63,226,17,15,0,0.9440000000000001
吳佳榮14,26,統一7-ELEVEn獅,2003,中華民國,右打,右投,外野手,1,1,1,0,0,0,0,1.0
吳佳榮14,27,統一7-ELEVEn獅,2004,中華民國,右打,右投,三壘手,93,265,63,181,21,15,0,0.9209999999999999
吳佳榮14,27,統一7-ELEVEn獅,2004,中華民國,右打,右投,外野手,4,3,3,0,0,0,0,1.0
吳佳榮14,28,統一7-ELEVEn獅,2005,中華民國,右打,右投,三壘手,48,122,24,86,12,9,0,0.902
吳佳榮14,28,統一7-ELEVEn獅,2005,中華民國,右打,右投,外野手,35,23,22,0,1,0,0,0.9570000000000001
吳佳榮14,29,統一7-ELEVEn獅,2006,中華民國,右打,右投,外野手,50,59,56,2,1,1,0,0.983
吳佳榮14,30,統一7-ELEVEn獅,2007,中華民國,右打,右投,外野手,40,45,41,1,3,0,0,0.9329999999999999
吳佳榮14,30,統一7-ELEVEn獅,2007,中華民國,右打,右投,三壘手,1,0,0,0,0,0,0,0.0
吳俊億16,22,兄弟,1997,中華民國,右打,右投,投手,21,21,3,16,2,2,0,0.905
吳俊億16,23,兄弟,1998,中華民國,右打,右投,投手,26,27,5,19,3,4,0,0.889
吳俊億16,24,兄弟,1999,中華民國,右打,右投,投手,28,46,9,35,2,3,0,0.9570000000000001
吳俊億16,25,兄弟,2000,中華民國,右打,右投,投手,24,20,5,13,2,0,0,0.9
吳俊億16,26,兄弟,2001,中華民國,右打,右投,投手,29,22,5,16,1,0,0,0.955
吳俊億16,27,兄弟,2002,中華民國,右打,右投,投手,41,20,5,12,3,3,0,0.85
吳俊億16,28,兄弟,2003,中華民國,右打,右投,投手,29,31,7,20,4,2,0,0.871
吳俊億16,29,兄弟,2004,中華民國,右打,右投,投手,32,23,3,16,4,0,0,0.826
吳俊億16,30,兄弟,2005,中華民國,右打,右投,投手,22,15,5,10,0,0,0,1.0
吳俊億16,31,兄弟,2006,中華民國,右打,右投,投手,22,8,2,6,0,0,0,1.0
吳俊億16,32,兄弟,2007,中華民國,右打,右投,投手,30,15,3,11,1,0,0,0.9329999999999999
吳俊華0,25,統一7-ELEVEn獅,1997,中華民國,左打,左投,投手,3,0,0,0,0,0,0,0.0
吳俊華0,25,統一7-ELEVEn獅,1997,中華民國,左打,左投,外野手,2,0,0,0,0,0,0,0.0
吳俊賢0,24,時報,1995,中華民國,右打,右投,捕手,8,20,17,2,1,0,0,0.95
吳俊賢0,24,時報,1995,中華民國,右打,右投,外野手,3,5,5,0,0,0,0,1.0
吳俊賢0,24,時報,1995,中華民國,右打,右投,三壘手,1,0,0,0,0,0,0,0.0
吳俊賢0,25,時報,1996,中華民國,右打,右投,外野手,10,3,3,0,0,0,0,1.0
吳俊賢0,25,時報,1996,中華民國,右打,右投,二壘手,1,7,3,3,1,3,0,0.857
吳俊賢0,25,時報,1996,中華民國,右打,右投,捕手,1,1,1,0,0,0,0,1.0
吳俊賢0,26,三商,1997,中華民國,右打,右投,捕手,17,78,68,9,1,2,0,0.987
吳俊達0,28,兄弟,1990,中華民國,右打,右投,二壘手,23,122,56,63,3,9,0,0.975
吳俊達0,28,兄弟,1990,中華民國,右打,右投,三壘手,23,74,12,53,9,1,0,0.878
吳俊達0,28,兄弟,1990,中華民國,右打,右投,外野手,5,8,8,0,0,0,0,1.0
吳俊達0,28,兄弟,1990,中華民國,右打,右投,游擊手,3,9,1,7,1,1,0,0.889
吳俊達0,29,兄弟,1991,中華民國,右打,右投,二壘手,28,108,45,58,5,8,0,0.9540000000000001
吳俊達0,29,兄弟,1991,中華民國,右打,右投,外野手,7,8,7,1,0,0,0,1.0
吳俊達0,29,兄弟,1991,中華民國,右打,右投,三壘手,1,2,0,2,0,0,0,1.0
吳俊達0,30,兄弟,1992,中華民國,右打,右投,二壘手,10,21,11,10,0,1,0,1.0
吳俊達0,30,兄弟,1992,中華民國,右打,右投,三壘手,6,21,7,10,4,1,0,0.81
吳俊達0,30,兄弟,1992,中華民國,右打,右投,一壘手,4,8,8,0,0,0,0,1.0
吳俊達0,31,兄弟,1993,中華民國,右打,右投,外野手,22,25,24,1,0,0,0,1.0
吳俊達0,31,兄弟,1993,中華民國,右打,右投,二壘手,3,9,3,5,1,1,0,0.889
吳俊達0,32,兄弟,1994,中華民國,右打,右投,外野手,67,55,51,1,3,0,0,0.945
吳修帆58,24,中信,2005,中華民國,右打,右投,三壘手,11,14,5,9,0,0,0,1.0
吳修帆58,25,中信,2006,中華民國,右打,右投,三壘手,14,38,10,23,5,5,0,0.868
吳修帆58,25,中信,2006,中華民國,右打,右投,外野手,2,0,0,0,0,0,0,0.0
吳修帆58,26,中信,2007,中華民國,右打,右投,三壘手,1,4,1,2,1,0,0,0.75
吳哲宗0,25,俊國,1993,中華民國,右打,右投,外野手,53,62,61,1,0,1,0,1.0
吳哲宗0,25,俊國,1993,中華民國,右打,右投,三壘手,5,20,5,15,0,1,0,1.0
吳哲宗0,25,俊國,1993,中華民國,右打,右投,二壘手,1,1,0,1,0,0,0,1.0
吳哲宗0,26,俊國,1994,中華民國,右打,右投,外野手,37,61,55,3,3,1,0,0.951
吳哲宗0,27,俊國,1995,中華民國,右打,右投,外野手,6,4,3,1,0,1,0,1.0
吳哲宗0,28,興農,1996,中華民國,右打,右投,外野手,7,6,5,1,0,0,0,1.0
吳哲宗0,29,興農,1997,中華民國,右打,右投,外野手,46,53,49,2,2,1,0,0.9620000000000001
吳哲宗0,30,興農,1998,中華民國,右打,右投,外野手,36,56,55,0,1,0,0,0.982
吳哲宗0,31,興農,1999,中華民國,右打,右投,外野手,12,12,12,0,0,0,0,1.0
吳國豪49,19,統一7-ELEVEn獅,2015,中華民國,右打,右投,游擊手,5,5,0,5,0,1,0,1.0
吳國豪49,19,統一7-ELEVEn獅,2015,中華民國,右打,右投,三壘手,2,1,0,1,0,1,0,1.0
吳國豪49,19,統一7-ELEVEn獅,2015,中華民國,右打,右投,二壘手,1,3,3,0,0,0,0,1.0
吳國豪49,20,統一7-ELEVEn獅,2016,中華民國,右打,右投,游擊手,26,80,23,51,6,7,0,0.925
吳國豪49,20,統一7-ELEVEn獅,2016,中華民國,右打,右投,二壘手,4,6,0,5,1,0,0,0.833
吳國豪49,21,統一7-ELEVEn獅,2017,中華民國,右打,右投,游擊手,8,29,11,16,2,4,0,0.9309999999999999
吳國豪49,21,統一7-ELEVEn獅,2017,中華民國,右打,右投,二壘手,1,3,0,2,1,1,0,0.667
吳國豪49,22,統一7-ELEVEn獅,2018,中華民國,右打,右投,游擊手,3,4,1,2,1,1,0,0.75
吳國豪49,22,統一7-ELEVEn獅,2018,中華民國,右打,右投,二壘手,1,0,0,0,0,0,0,0.0
吳國豪49,24,統一7-ELEVEn獅,2020,中華民國,右打,右投,二壘手,3,7,4,3,0,1,0,1.0
吳國豪49,24,統一7-ELEVEn獅,2020,中華民國,右打,右投,外野手,1,1,1,0,0,0,0,1.0
吳國豪49,25,統一7-ELEVEn獅,2021,中華民國,右打,右投,游擊手,2,3,0,2,1,1,0,0.667
吳家輝6,25,米迪亞,2008,中華民國,右打,右投,外野手,76,99,96,2,1,0,0,0.99
吳復連0,29,兄弟,1991,中華民國,右打,右投,三壘手,64,221,57,148,16,7,0,0.9279999999999999
吳復連0,29,兄弟,1991,中華民國,右打,右投,游擊手,21,111,30,74,7,6,0,0.937
吳復連0,29,兄弟,1991,中華民國,右打,右投,捕手,1,4,3,1,0,0,0,1.0
吳復連0,29,兄弟,1991,中華民國,右打,右投,二壘手,1,1,1,0,0,0,0,1.0
吳復連0,30,兄弟,1992,中華民國,右打,右投,二壘手,80,421,187,227,7,47,1,0.983
吳復連0,30,兄弟,1992,中華民國,右打,右投,游擊手,17,60,17,37,6,5,0,0.9
吳復連0,30,兄弟,1992,中華民國,右打,右投,三壘手,9,12,5,4,3,0,0,0.75
吳復連0,31,兄弟,1993,中華民國,右打,右投,二壘手,77,388,177,197,14,52,0,0.9640000000000001
吳復連0,32,兄弟,1994,中華民國,右打,右投,二壘手,90,517,218,283,16,52,0,0.9690000000000001
吳復連0,33,兄弟,1995,中華民國,右打,右投,二壘手,99,586,232,345,9,71,0,0.985
吳復連0,34,兄弟,1996,中華民國,右打,右投,二壘手,87,494,208,279,7,70,0,0.986
吳復連0,34,兄弟,1996,中華民國,右打,右投,游擊手,1,4,1,1,2,0,0,0.5
吳思賢0,30,俊國,1993,中華民國,右打,右投,三壘手,71,249,58,178,13,17,0,0.948
吳思賢0,31,俊國,1994,中華民國,右打,右投,三壘手,42,122,34,79,9,3,0,0.9259999999999999
吳思賢0,31,俊國,1994,中華民國,右打,右投,一壘手,2,9,9,0,0,1,0,1.0
吳思賢0,32,統一7-ELEVEn獅,1995,中華民國,右打,右投,三壘手,79,224,51,162,11,7,0,0.951
吳思賢0,33,統一7-ELEVEn獅,1996,中華民國,右打,右投,三壘手,60,91,19,66,6,3,0,0.934
吳思賢0,33,統一7-ELEVEn獅,1996,中華民國,右打,右投,一壘手,8,59,54,4,1,4,0,0.983
吳思賢0,34,統一7-ELEVEn獅,1997,中華民國,右打,右投,三壘手,32,91,17,65,9,4,0,0.9009999999999999
吳思賢0,34,統一7-ELEVEn獅,1997,中華民國,右打,右投,一壘手,15,98,94,4,0,8,0,1.0
吳思賢0,35,兄弟,1998,中華民國,右打,右投,三壘手,63,195,50,131,14,11,0,0.9279999999999999
吳思賢0,35,兄弟,1998,中華民國,右打,右投,一壘手,1,6,6,0,0,0,0,1.0
吳思賢0,36,兄弟,1999,中華民國,右打,右投,三壘手,20,69,14,49,6,4,0,0.9129999999999999
吳思賢0,36,兄弟,1999,中華民國,右打,右投,一壘手,2,7,6,0,1,0,0,0.857
吳承翰15,29,誠泰,2003,中華民國,左右開弓,右投,外野手,97,215,206,6,3,1,0,0.986
吳承翰15,29,誠泰,2003,中華民國,左右開弓,右投,一壘手,1,6,5,0,1,2,0,0.833
吳承翰15,30,誠泰,2004,中華民國,左右開弓,右投,外野手,69,94,82,8,4,0,0,0.9570000000000001
